timestamp,name,umbra_version,compilation_time,execution_time_min,execution_time_max,execution_time_median,execution_time_rel_mad,execution_time_mean,execution_time_sdev,execution_times,perf_counters,scale,ipc,cpus,ghz,db_state
2021-05-21 09:51:37.532,Q17 parallel6 R,97093659,0.0807,1.01798,1.03321,1.02533,0.00236879,1.02544,0.0033068,"[1.03321,1.02958,1.02872,1.02813,1.02803,1.02768,1.02665,1.02629,1.02617,1.02533,1.02493,1.02493,1.02448,1.02429,1.02411,1.02291,1.0225,1.02241,1.02051,1.01798]","{}",2439442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:51:53.245,Q18 parallel6 R,97093659,0.0863958,0.759374,0.819785,0.778293,0.0194448,0.781242,0.0197393,"[0.819785,0.817257,0.814762,0.807435,0.793426,0.787744,0.787575,0.78754,0.782384,0.778293,0.774129,0.771931,0.768373,0.765824,0.764023,0.763152,0.760784,0.760617,0.760421,0.759374]","{}",2729442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:51:57.209,Q3 parallel6 H,97093659,0.0751478,0.192653,0.199167,0.193988,0.00581841,0.194327,0.00158207,"[0.199167,0.196515,0.195956,0.195456,0.195143,0.195117,0.194951,0.194694,0.194328,0.193988,0.193785,0.193773,0.193336,0.19318,0.193131,0.192899,0.192852,0.192823,0.192784,0.192653]","{}",1529721060,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:16.787,Q13 parallel6 H,97093659,0.0585385,0.949427,0.986874,0.977028,0.00180514,0.975867,0.00674545,"[0.986874,0.981707,0.979215,0.978792,0.978704,0.977752,0.97775,0.977694,0.977105,0.977028,0.976761,0.975914,0.975655,0.975541,0.975083,0.974488,0.974176,0.97391,0.973765,0.949427]","{}",330000020,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:18.488,Q17 parallel6 H,97093659,0.0850358,0.0802465,0.0815631,0.0806534,0.00180526,0.080696,0.000309888,"[0.0815631,0.0812048,0.0811153,0.080948,0.0808028,0.0807541,0.0807439,0.0807131,0.0806942,0.0806534,0.0806064,0.0805832,0.0805795,0.0805641,0.0805457,0.0805078,0.0804472,0.0803446,0.0803032,0.0802465]","{}",2439442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:28.93,Q18 parallel6 H,97093659,0.094627,0.46156,0.516305,0.473269,0.0101375,0.475467,0.0110359,"[0.516305,0.488041,0.480957,0.480766,0.478555,0.477869,0.475784,0.475009,0.474605,0.473269,0.472258,0.471754,0.471234,0.470505,0.469614,0.468471,0.468304,0.46782,0.466659,0.46156]","{}",2729442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:31.824,Q3 parallel6 D,97093659,0.0752114,0.176022,0.255521,0.178012,0.00598675,0.182661,0.0169707,"[0.255521,0.186136,0.185723,0.184389,0.179983,0.179078,0.178338,0.178297,0.178091,0.178012,0.177851,0.177632,0.177149,0.177105,0.177092,0.176971,0.176709,0.176702,0.176426,0.176022]","{}",1529721060,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:53.51,Q13 parallel6 D,97093659,0.0668971,1.00777,1.14853,1.0556,0.00239849,1.05782,0.0255098,"[1.14853,1.09794,1.05813,1.05776,1.05773,1.05658,1.05608,1.05599,1.05566,1.0556,1.05419,1.05396,1.05333,1.04905,1.04899,1.0486,1.04782,1.04643,1.04619,1.00777]","{}",330000020,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:52:54.889,Q17 parallel6 D,97093659,0.0863488,0.0856498,0.115382,0.085883,0.00223606,0.0874971,0.00641088,"[0.115382,0.0874162,0.0864885,0.0864306,0.0864262,0.0863401,0.0862286,0.0859776,0.0859451,0.085883,0.0858751,0.085831,0.0858128,0.0857566,0.0857526,0.0857026,0.0857015,0.085691,0.0856506,0.0856498]","{}",2439442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:03.711,Q18 parallel6 D,97093659,0.0824655,0.429518,0.451308,0.43517,0.00411738,0.436905,0.00541626,"[0.451308,0.448428,0.443629,0.4409,0.440167,0.437323,0.436962,0.436609,0.435957,0.43517,0.435087,0.434883,0.434461,0.434458,0.43351,0.433467,0.433424,0.432095,0.430741,0.429518]","{}",2729442100,nan,nan,nan,"{""_dop"":""6"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""6"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:10.392,Q3 parallel7 R,97093659,0.0762948,0.322712,0.371469,0.326793,0.00406057,0.329709,0.00987549,"[0.371469,0.332423,0.332422,0.331208,0.329057,0.329053,0.329052,0.328734,0.326865,0.326793,0.326494,0.326387,0.326332,0.326217,0.325906,0.325905,0.325879,0.3258,0.325466,0.322712]","{}",1529721060,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:17.585,Q13 parallel7 R,97093659,0.0511475,0.35054,0.363036,0.356711,0.00692918,0.356973,0.00302328,"[0.363036,0.361863,0.361082,0.359789,0.359431,0.359201,0.357649,0.357071,0.356936,0.356711,0.356671,0.356506,0.356,0.35572,0.355352,0.355158,0.354239,0.353781,0.352732,0.35054]","{}",330000020,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:36.347,Q17 parallel7 R,97093659,0.0762859,0.921241,0.941422,0.937392,0.00277934,0.934173,0.00585929,"[0.941422,0.940387,0.939232,0.938618,0.938608,0.938458,0.938163,0.938156,0.93754,0.937392,0.937134,0.936427,0.934787,0.93074,0.929861,0.926703,0.926539,0.926088,0.925968,0.921241]","{}",2439442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:50.11,Q18 parallel7 R,97093659,0.0893662,0.653272,0.727138,0.674728,0.0227867,0.678613,0.0214711,"[0.727138,0.716252,0.709153,0.704595,0.692166,0.688341,0.685144,0.683959,0.683911,0.674728,0.668579,0.667869,0.665775,0.659898,0.659864,0.659353,0.65864,0.65801,0.655609,0.653272]","{}",2729442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""R"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:53:53.496,Q3 parallel7 H,97093659,0.0844044,0.166952,0.181267,0.168023,0.00502261,0.169925,0.004046,"[0.181267,0.177513,0.175227,0.174875,0.171918,0.171826,0.16834,0.168235,0.168104,0.168023,0.167813,0.16764,0.167616,0.167332,0.167236,0.167235,0.167179,0.167105,0.167075,0.166952]","{}",1529721060,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:10.501,Q13 parallel7 H,97093659,0.0576636,0.842817,0.857727,0.846861,0.00145828,0.847214,0.00315373,"[0.857727,0.852152,0.849882,0.848096,0.847904,0.847698,0.847634,0.847611,0.846904,0.846861,0.84661,0.846348,0.846193,0.845751,0.845549,0.845491,0.844879,0.844574,0.8436,0.842817]","{}",330000020,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:12.13,Q17 parallel7 H,97093659,0.0868478,0.0707692,0.0717357,0.0710803,0.00229788,0.071163,0.000238711,"[0.0717357,0.0715475,0.0715427,0.0713612,0.0713293,0.0712978,0.0712455,0.0711891,0.0711481,0.0710803,0.0710555,0.0710518,0.0710478,0.0710346,0.0710228,0.0710187,0.070975,0.070917,0.0708894,0.0707692]","{}",2439442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:20.163,Q18 parallel7 H,97093659,0.096131,0.393547,0.418887,0.402752,0.0132509,0.402603,0.00607794,"[0.418887,0.409686,0.408892,0.408511,0.406153,0.406039,0.405318,0.405224,0.404772,0.402752,0.400969,0.400829,0.400148,0.397651,0.397415,0.397309,0.396468,0.396272,0.39521,0.393547]","{}",2729442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""H"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:23.347,Q3 parallel7 D,97093659,0.0764722,0.154009,0.156756,0.155007,0.00334122,0.155192,0.000757025,"[0.156756,0.156475,0.156312,0.156109,0.155969,0.155525,0.155285,0.15522,0.155013,0.155007,0.154962,0.154942,0.154935,0.154911,0.1548,0.154739,0.154351,0.154298,0.154215,0.154009]","{}",1529721060,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:41.555,Q13 parallel7 D,97093659,0.0677043,0.898471,0.912481,0.907073,0.00249897,0.906871,0.00341802,"[0.912481,0.911531,0.910377,0.91012,0.909675,0.90934,0.90837,0.907908,0.90776,0.907073,0.906819,0.906486,0.906183,0.905875,0.905746,0.905054,0.904571,0.903495,0.900084,0.898471]","{}",330000020,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:43.138,Q17 parallel7 D,97093659,0.0882016,0.0740407,0.0755016,0.0746653,0.00292769,0.0746749,0.00031991,"[0.0755016,0.0750953,0.0750327,0.074987,0.0749353,0.0748461,0.0747537,0.0747209,0.0746771,0.0746653,0.0746606,0.0745739,0.0744992,0.0744776,0.0744471,0.0744467,0.0744257,0.0743988,0.0743129,0.0740407]","{}",2439442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
2021-05-21 09:54:50.779,Q18 parallel7 D,97093659,0.0830342,0.373612,0.384638,0.37806,0.00567595,0.377794,0.00291109,"[0.384638,0.382161,0.381104,0.380206,0.379921,0.379902,0.379139,0.378685,0.378368,0.37806,0.377398,0.376747,0.376453,0.376274,0.37546,0.375415,0.374433,0.374213,0.373701,0.373612]","{}",2729442100,nan,nan,nan,"{""_dop"":""7"",""_db_filename"":""db/tpchSf10.db"",""usesamplestream"":""on"",""disableskewnormal"":""off"",""buffersize"":""135213121536"",""tracevm"":""off"",""usedirectio"":""off"",""tracecardinalityoracle"":""off"",""disableoptimizer"":""off"",""parallel"":""7"",""buffershards"":""16"",""compilerepetitions"":""0"",""dumpqg"":""off"",""multiway"":""h"",""traceir"":""off"",""evictionhints"":""on"",""trace"":""off"",""max_wal_size"":""1073741824"",""threadnaming"":""off"",""samplegroupbyestimates"":""on"",""filtermapped"":""off"",""dumpmodule"":""off"",""dumpcpplayout"":""off"",""compilestatic"":""off"",""hashtable"":""a"",""generatepartitioner"":""1"",""usecolor"":""3"",""usesamplecorrection"":""off"",""compilationmode"":""o"",""codegenrandomseed"":""0"",""groupjoin"":""D"",""maskpointers"":""off"",""optlevel"":""4"",""usesample"":""on""}"
